step,tokens,train_loss,val_loss,lr,tok_per_sec
16560,4341104640,2.8802,,1.972563e-04,125057
16570,4343726080,2.8920,,1.971443e-04,124545
16580,4346347520,2.8532,,1.970323e-04,124369
16590,4348968960,2.8571,,1.969202e-04,124301
16600,4351590400,2.8597,,1.968081e-04,124524
16610,4354211840,2.8780,,1.966960e-04,124500
16620,4356833280,2.8722,,1.965838e-04,124436
16630,4359454720,2.8750,,1.964717e-04,124793
16640,4362076160,2.8669,,1.963595e-04,124254
16650,4364697600,2.8479,,1.962473e-04,124648
16660,4367319040,2.8592,,1.961350e-04,124564
16670,4369940480,2.8748,,1.960228e-04,124878
16680,4372561920,2.8710,,1.959105e-04,124903
16690,4375183360,2.8917,,1.957982e-04,124847
16700,4377804800,2.8540,,1.956858e-04,124837
16710,4380426240,2.8824,,1.955735e-04,124892
16720,4383047680,2.8979,,1.954611e-04,124736
16730,4385669120,2.9017,,1.953487e-04,124377
16740,4388290560,2.8765,,1.952363e-04,124732
16750,4390912000,2.8650,,1.951239e-04,124417
16760,4393533440,2.8838,,1.950114e-04,124817
16770,4396154880,2.8522,,1.948989e-04,124668
16780,4398776320,2.8451,,1.947864e-04,124500
16790,4401397760,2.8578,,1.946739e-04,124498
16800,4404019200,2.8559,,1.945613e-04,124664
16810,4406640640,2.8734,,1.944488e-04,124721
16820,4409262080,2.8748,,1.943362e-04,124525
16830,4411883520,2.8661,,1.942236e-04,124771
16840,4414504960,2.8785,,1.941109e-04,124626
16850,4417126400,2.8658,,1.939983e-04,124507
16860,4419747840,2.8799,,1.938856e-04,124919
16870,4422369280,2.8682,,1.937729e-04,124605
16880,4424990720,2.8735,,1.936602e-04,125179
16890,4427612160,2.8493,,1.935475e-04,124905
16900,4430233600,2.8783,,1.934347e-04,124876
16910,4432855040,2.8933,,1.933219e-04,124218
16920,4435476480,2.8679,,1.932091e-04,124801
16930,4438097920,2.8903,,1.930963e-04,123606
16940,4440719360,2.8691,,1.929834e-04,124923
16950,4443340800,2.8682,,1.928706e-04,124936
16960,4445962240,2.8701,,1.927577e-04,124843
16970,4448583680,2.8836,,1.926448e-04,124795
16980,4451205120,2.8812,,1.925319e-04,124397
16990,4453826560,2.8947,,1.924189e-04,124521
17000,4456448000,2.8533,,1.923060e-04,124381
17000,4456448000,,2.8719,1.923060e-04,
17010,4459069440,2.8645,,1.921930e-04,127233
17020,4461690880,2.8716,,1.920800e-04,125837
17030,4464312320,2.8466,,1.919670e-04,125136
17040,4466933760,2.8568,,1.918539e-04,124706
17050,4469555200,2.8846,,1.917408e-04,124999
17060,4472176640,2.8752,,1.916278e-04,124249
17070,4474798080,2.8450,,1.915147e-04,124247
17080,4477419520,2.8540,,1.914015e-04,124516
17090,4480040960,2.8702,,1.912884e-04,124782
17100,4482662400,2.8875,,1.911752e-04,124559
17110,4485283840,2.8516,,1.910621e-04,124936
17120,4487905280,2.8542,,1.909489e-04,125009
17130,4490526720,2.8825,,1.908356e-04,124803
17140,4493148160,2.8552,,1.907224e-04,124536
17150,4495769600,2.8893,,1.906092e-04,124517
17160,4498391040,2.8563,,1.904959e-04,124947
17170,4501012480,2.8609,,1.903826e-04,124762
17180,4503633920,2.8729,,1.902693e-04,124865
17190,4506255360,2.8615,,1.901560e-04,124649
17200,4508876800,2.8775,,1.900426e-04,124450
17210,4511498240,2.8469,,1.899292e-04,121635
17220,4514119680,2.8675,,1.898159e-04,124433
17230,4516741120,2.8591,,1.897025e-04,121910
17240,4519362560,2.8328,,1.895890e-04,124190
17250,4521984000,2.8815,,1.894756e-04,124372
17260,4524605440,2.8581,,1.893621e-04,124103
17270,4527226880,2.8596,,1.892487e-04,124152
17280,4529848320,2.8627,,1.891352e-04,124354
17290,4532469760,2.8565,,1.890217e-04,124472
17300,4535091200,2.8575,,1.889081e-04,124698
17310,4537712640,2.8448,,1.887946e-04,124065
17320,4540334080,2.8890,,1.886810e-04,124406
17330,4542955520,2.8603,,1.885675e-04,125208
17340,4545576960,2.8707,,1.884539e-04,125297
17350,4548198400,2.8666,,1.883403e-04,125186
17360,4550819840,2.8658,,1.882266e-04,124827
17370,4553441280,2.8761,,1.881130e-04,125119
17380,4556062720,2.8504,,1.879993e-04,124846
17390,4558684160,2.8546,,1.878856e-04,124673
17400,4561305600,2.8813,,1.877719e-04,124370
17410,4563927040,2.8805,,1.876582e-04,124888
17420,4566548480,2.8801,,1.875445e-04,124839
17430,4569169920,2.8725,,1.874307e-04,124758
17440,4571791360,2.8976,,1.873170e-04,124859
17450,4574412800,2.8654,,1.872032e-04,124630
17460,4577034240,2.8730,,1.870894e-04,124849
17470,4579655680,2.8853,,1.869756e-04,125289
17480,4582277120,2.8544,,1.868618e-04,125121
17490,4584898560,2.8582,,1.867479e-04,124629
17500,4587520000,2.8796,,1.866341e-04,124898
17500,4587520000,,2.8643,1.866341e-04,
17510,4590141440,2.8468,,1.865202e-04,126994
17520,4592762880,2.8669,,1.864063e-04,125429
17530,4595384320,2.8893,,1.862924e-04,125343
17540,4598005760,2.8842,,1.861785e-04,125135
17550,4600627200,2.8654,,1.860645e-04,125067
17560,4603248640,2.8598,,1.859506e-04,124938
17570,4605870080,2.8550,,1.858366e-04,124793
17580,4608491520,2.8570,,1.857226e-04,124737
17590,4611112960,2.8677,,1.856086e-04,125101
17600,4613734400,2.8633,,1.854946e-04,124829
17610,4616355840,2.8739,,1.853806e-04,124555
17620,4618977280,2.8833,,1.852665e-04,124922
17630,4621598720,2.8608,,1.851525e-04,124607
17640,4624220160,2.8615,,1.850384e-04,124523
17650,4626841600,2.8731,,1.849243e-04,124841
17660,4629463040,2.8599,,1.848102e-04,123304
17670,4632084480,2.8906,,1.846961e-04,124693
17680,4634705920,2.8548,,1.845820e-04,124804
17690,4637327360,2.8490,,1.844678e-04,125002
17700,4639948800,2.8744,,1.843537e-04,125075
17710,4642570240,2.8614,,1.842395e-04,124991
17720,4645191680,2.8569,,1.841253e-04,125192
17730,4647813120,2.8438,,1.840111e-04,124978
17740,4650434560,2.8474,,1.838969e-04,124963
17750,4653056000,2.8430,,1.837827e-04,124576
17760,4655677440,2.8743,,1.836684e-04,124815
17770,4658298880,2.8669,,1.835542e-04,124821
17780,4660920320,2.8788,,1.834399e-04,124639
17790,4663541760,2.8439,,1.833256e-04,124554
17800,4666163200,2.8805,,1.832113e-04,124542
17810,4668784640,2.8586,,1.830970e-04,124557
17820,4671406080,2.8501,,1.829827e-04,124834
17830,4674027520,2.8431,,1.828683e-04,124506
17840,4676648960,2.8270,,1.827540e-04,124749
17850,4679270400,2.8629,,1.826396e-04,124844
17860,4681891840,2.8582,,1.825252e-04,124499
17870,4684513280,2.8691,,1.824109e-04,124646
17880,4687134720,2.8376,,1.822965e-04,124869
17890,4689756160,2.8371,,1.821820e-04,124886
17900,4692377600,2.8490,,1.820676e-04,124854
17910,4694999040,2.8466,,1.819532e-04,124231
17920,4697620480,2.8808,,1.818387e-04,124830
17930,4700241920,2.8587,,1.817243e-04,124568
17940,4702863360,2.8415,,1.816098e-04,124640
17950,4705484800,2.8515,,1.814953e-04,122161
17960,4708106240,2.8391,,1.813808e-04,124712
17970,4710727680,2.8412,,1.812663e-04,122361
17980,4713349120,2.8471,,1.811518e-04,124985
17990,4715970560,2.8596,,1.810372e-04,124515
18000,4718592000,2.8661,,1.809227e-04,124609
18000,4718592000,,2.8577,1.809227e-04,
18010,4721213440,2.8433,,1.808081e-04,127008
18020,4723834880,2.8678,,1.806935e-04,125381
18030,4726456320,2.8748,,1.805790e-04,125304
18040,4729077760,2.8744,,1.804644e-04,124769
18050,4731699200,2.8670,,1.803498e-04,124747
18060,4734320640,2.8672,,1.802352e-04,124475
18070,4736942080,2.8595,,1.801205e-04,124629
18080,4739563520,2.8766,,1.800059e-04,124488
18090,4742184960,2.8257,,1.798912e-04,124926
18100,4744806400,2.8338,,1.797766e-04,124857
18110,4747427840,2.8859,,1.796619e-04,124764
18120,4750049280,2.8490,,1.795472e-04,124483
18130,4752670720,2.8816,,1.794325e-04,124147
18140,4755292160,2.8477,,1.793178e-04,124487
18150,4757913600,2.8469,,1.792031e-04,124407
18160,4760535040,2.8452,,1.790884e-04,124234
18170,4763156480,2.8405,,1.789737e-04,124494
18180,4765777920,2.8563,,1.788589e-04,124408
18190,4768399360,2.8504,,1.787442e-04,124766
18200,4771020800,2.8473,,1.786294e-04,124710
18210,4773642240,2.8447,,1.785146e-04,124315
18220,4776263680,2.8558,,1.783998e-04,124738
18230,4778885120,2.8579,,1.782851e-04,125236
18240,4781506560,2.8497,,1.781702e-04,124899
18250,4784128000,2.8445,,1.780554e-04,124880
18260,4786749440,2.8692,,1.779406e-04,125069
18270,4789370880,2.8447,,1.778258e-04,125264
18280,4791992320,2.8543,,1.777109e-04,124883
18290,4794613760,2.8757,,1.775961e-04,125249
18300,4797235200,2.8598,,1.774812e-04,125041
18310,4799856640,2.8482,,1.773664e-04,124909
18320,4802478080,2.8264,,1.772515e-04,125009
18330,4805099520,2.8627,,1.771366e-04,125228
18340,4807720960,2.8525,,1.770217e-04,125203
18350,4810342400,2.8742,,1.769068e-04,125188
18360,4812963840,2.8516,,1.767919e-04,125182
18370,4815585280,2.8584,,1.766770e-04,125269
18380,4818206720,2.8583,,1.765620e-04,124626
18390,4820828160,2.8503,,1.764471e-04,122570
18400,4823449600,2.8609,,1.763321e-04,124714
18410,4826071040,2.8410,,1.762172e-04,124328
18420,4828692480,2.8290,,1.761022e-04,124881
18430,4831313920,2.8651,,1.759873e-04,124883
18440,4833935360,2.8655,,1.758723e-04,124514
18450,4836556800,2.8598,,1.757573e-04,124638
18460,4839178240,2.8773,,1.756423e-04,124199
18470,4841799680,2.8295,,1.755273e-04,124263
18480,4844421120,2.8444,,1.754123e-04,124303
18490,4847042560,2.8285,,1.752973e-04,124282
18500,4849664000,2.8414,,1.751822e-04,124577
18500,4849664000,,2.8520,1.751822e-04,
18510,4852285440,2.8365,,1.750672e-04,126978
18520,4854906880,2.8525,,1.749522e-04,125524
18530,4857528320,2.8498,,1.748371e-04,125107
18540,4860149760,2.8526,,1.747221e-04,124502
18550,4862771200,2.8500,,1.746070e-04,124804
18560,4865392640,2.8447,,1.744919e-04,124672
18570,4868014080,2.8425,,1.743768e-04,124738
18580,4870635520,2.8547,,1.742618e-04,124590
18590,4873256960,2.8305,,1.741467e-04,124816
18600,4875878400,2.8348,,1.740316e-04,124659
18610,4878499840,2.8707,,1.739165e-04,124697
18620,4881121280,2.8556,,1.738014e-04,124758
18630,4883742720,2.8528,,1.736862e-04,124868
18640,4886364160,2.8551,,1.735711e-04,124743
18650,4888985600,2.8323,,1.734560e-04,124945
18660,4891607040,2.8535,,1.733409e-04,124866
18670,4894228480,2.8492,,1.732257e-04,124854
18680,4896849920,2.8548,,1.731106e-04,124828
18690,4899471360,2.8470,,1.729954e-04,122225
18700,4902092800,2.8190,,1.728803e-04,124643
18710,4904714240,2.8484,,1.727651e-04,123110
18720,4907335680,2.8337,,1.726499e-04,124836
18730,4909957120,2.8161,,1.725348e-04,125258
18740,4912578560,2.8500,,1.724196e-04,125247
18750,4915200000,2.8648,,1.723044e-04,124886
18760,4917821440,2.8579,,1.721892e-04,125430
18770,4920442880,2.8345,,1.720740e-04,125112
18780,4923064320,2.8240,,1.719588e-04,125427
18790,4925685760,2.8603,,1.718436e-04,125271
18800,4928307200,2.8217,,1.717284e-04,125431
18810,4930928640,2.8249,,1.716132e-04,125562
18820,4933550080,2.8426,,1.714979e-04,125486
18830,4936171520,2.8654,,1.713827e-04,125227
18840,4938792960,2.8306,,1.712675e-04,125365
18850,4941414400,2.8439,,1.711522e-04,125087
18860,4944035840,2.8311,,1.710370e-04,124886
18870,4946657280,2.8193,,1.709218e-04,124748
18880,4949278720,2.8625,,1.708065e-04,124697
18890,4951900160,2.8574,,1.706912e-04,124579
18900,4954521600,2.8331,,1.705760e-04,124810
18910,4957143040,2.8617,,1.704607e-04,124886
18920,4959764480,2.8509,,1.703455e-04,124597
18930,4962385920,2.8353,,1.702302e-04,124493
18940,4965007360,2.8614,,1.701149e-04,124548
18950,4967628800,2.8452,,1.699996e-04,124486
18960,4970250240,2.8271,,1.698844e-04,124311
18970,4972871680,2.8545,,1.697691e-04,124717
18980,4975493120,2.8817,,1.696538e-04,125257
18990,4978114560,2.8484,,1.695385e-04,125078
19000,4980736000,2.8444,,1.694232e-04,124905
19000,4980736000,,2.8444,1.694232e-04,
19010,4983357440,2.8352,,1.693079e-04,127409
19020,4985978880,2.8308,,1.691926e-04,126028
19030,4988600320,2.8441,,1.690773e-04,125733
19040,4991221760,2.8555,,1.689620e-04,125448
19050,4993843200,2.8559,,1.688467e-04,124900
19060,4996464640,2.8155,,1.687314e-04,124705
19070,4999086080,2.8569,,1.686161e-04,124640
19080,5001707520,2.8084,,1.685007e-04,124247
19090,5004328960,2.8468,,1.683854e-04,124378
19100,5006950400,2.8393,,1.682701e-04,124281
19110,5009571840,2.8387,,1.681548e-04,121701
19120,5012193280,2.8466,,1.680394e-04,124443
19130,5014814720,2.8533,,1.679241e-04,124202
19140,5017436160,2.8654,,1.678088e-04,124802
19150,5020057600,2.8476,,1.676934e-04,124378
19160,5022679040,2.8402,,1.675781e-04,124899
19170,5025300480,2.8400,,1.674628e-04,124841
19180,5027921920,2.8465,,1.673474e-04,124777
19190,5030543360,2.8532,,1.672321e-04,124812
19200,5033164800,2.8284,,1.671167e-04,124846
19210,5035786240,2.8452,,1.670014e-04,125149
19220,5038407680,2.8428,,1.668860e-04,124532
19230,5041029120,2.8274,,1.667707e-04,124420
19240,5043650560,2.8677,,1.666554e-04,124416
19250,5046272000,2.8341,,1.665400e-04,124664
19260,5048893440,2.8486,,1.664246e-04,124428
19270,5051514880,2.8529,,1.663093e-04,124855
19280,5054136320,2.8313,,1.661939e-04,125188
19290,5056757760,2.8114,,1.660786e-04,125348
19300,5059379200,2.8519,,1.659632e-04,124971
19310,5062000640,2.8618,,1.658479e-04,124664
19320,5064622080,2.8602,,1.657325e-04,124753
19330,5067243520,2.8681,,1.656172e-04,124864
19340,5069864960,2.8540,,1.655018e-04,124832
19350,5072486400,2.8059,,1.653864e-04,124776
19360,5075107840,2.8212,,1.652711e-04,124426
19370,5077729280,2.8322,,1.651557e-04,124855
19380,5080350720,2.8191,,1.650404e-04,124534
19390,5082972160,2.8457,,1.649250e-04,124714
19400,5085593600,2.7949,,1.648097e-04,124830
19410,5088215040,2.8185,,1.646943e-04,124302
19420,5090836480,2.8574,,1.645789e-04,124401
19430,5093457920,2.8404,,1.644636e-04,124283
19440,5096079360,2.8469,,1.643482e-04,121741
19450,5098700800,2.8336,,1.642329e-04,121962
19460,5101322240,2.8311,,1.641175e-04,124705
19470,5103943680,2.8602,,1.640022e-04,124522
19480,5106565120,2.8440,,1.638868e-04,124558
19490,5109186560,2.8195,,1.637715e-04,124550
19500,5111808000,2.8145,,1.636561e-04,124808
19500,5111808000,,2.8396,1.636561e-04,
19510,5114429440,2.8415,,1.635407e-04,127016
19520,5117050880,2.8168,,1.634254e-04,125243
19530,5119672320,2.8187,,1.633100e-04,125158
19540,5122293760,2.8325,,1.631947e-04,124927
19550,5124915200,2.8388,,1.630793e-04,124759
19560,5127536640,2.8371,,1.629640e-04,124908
19570,5130158080,2.8430,,1.628487e-04,125022
19580,5132779520,2.8147,,1.627333e-04,125388
19590,5135400960,2.8416,,1.626180e-04,125472
19600,5138022400,2.8533,,1.625026e-04,124828
19610,5140643840,2.8146,,1.623873e-04,125444
19620,5143265280,2.8347,,1.622720e-04,125097
19630,5145886720,2.8106,,1.621566e-04,124891
19640,5148508160,2.8344,,1.620413e-04,125103
19650,5151129600,2.8142,,1.619260e-04,125566
19660,5153751040,2.8402,,1.618106e-04,124824
19670,5156372480,2.8395,,1.616953e-04,124847
19680,5158993920,2.8481,,1.615800e-04,124825
19690,5161615360,2.8429,,1.614647e-04,124942
19700,5164236800,2.8392,,1.613494e-04,124913
19710,5166858240,2.8270,,1.612340e-04,124787
19720,5169479680,2.8326,,1.611187e-04,124842
19730,5172101120,2.8154,,1.610034e-04,124838
19740,5174722560,2.8389,,1.608881e-04,124485
19750,5177344000,2.8282,,1.607728e-04,124694
19760,5179965440,2.8114,,1.606575e-04,124800
19770,5182586880,2.8157,,1.605422e-04,124445
19780,5185208320,2.8439,,1.604269e-04,124915
19790,5187829760,2.8357,,1.603116e-04,124733
19800,5190451200,2.8454,,1.601963e-04,124948
19810,5193072640,2.8398,,1.600811e-04,124205
19820,5195694080,2.8143,,1.599658e-04,125587
19830,5198315520,2.8323,,1.598505e-04,125705
19840,5200936960,2.8466,,1.597352e-04,124761
19850,5203558400,2.8275,,1.596200e-04,125686
19860,5206179840,2.8521,,1.595047e-04,125731
19870,5208801280,2.8425,,1.593894e-04,125673
19880,5211422720,2.8193,,1.592742e-04,125641
19890,5214044160,2.8414,,1.591589e-04,125624
19900,5216665600,2.8150,,1.590437e-04,125645
19910,5219287040,2.8385,,1.589284e-04,125486
19920,5221908480,2.8070,,1.588132e-04,125631
19930,5224529920,2.8389,,1.586980e-04,125693
19940,5227151360,2.8352,,1.585827e-04,125564
19950,5229772800,2.8080,,1.584675e-04,125594
19960,5232394240,2.8338,,1.583523e-04,125609
19970,5235015680,2.8292,,1.582371e-04,125629
19980,5237637120,2.8466,,1.581219e-04,125564
19990,5240258560,2.8150,,1.580066e-04,125602
20000,5242880000,2.8046,,1.578914e-04,125485
20000,5242880000,,2.8336,1.578914e-04,
20010,5245501440,2.8474,,1.577763e-04,127103
20020,5248122880,2.8619,,1.576611e-04,125298
20030,5250744320,2.8235,,1.575459e-04,124947
20040,5253365760,2.8253,,1.574307e-04,125971
20050,5255987200,2.8187,,1.573155e-04,125605
20060,5258608640,2.8349,,1.572004e-04,124882
20070,5261230080,2.8381,,1.570852e-04,124823
20080,5263851520,2.8208,,1.569700e-04,124720
20090,5266472960,2.8333,,1.568549e-04,124790
20100,5269094400,2.8466,,1.567397e-04,124258
20110,5271715840,2.8544,,1.566246e-04,124815
20120,5274337280,2.8632,,1.565095e-04,124770
20130,5276958720,2.7997,,1.563943e-04,124535
20140,5279580160,2.8442,,1.562792e-04,124571
20150,5282201600,2.8248,,1.561641e-04,125349
20160,5284823040,2.7990,,1.560490e-04,125503
20170,5287444480,2.8300,,1.559339e-04,125025
20180,5290065920,2.8188,,1.558188e-04,122271
20190,5292687360,2.8264,,1.557037e-04,123634
20200,5295308800,2.8346,,1.555886e-04,124947
20210,5297930240,2.8176,,1.554736e-04,124635
20220,5300551680,2.8142,,1.553585e-04,124779
20230,5303173120,2.8154,,1.552434e-04,125128
20240,5305794560,2.8181,,1.551284e-04,125326
20250,5308416000,2.8211,,1.550133e-04,124919
20260,5311037440,2.8438,,1.548983e-04,124731
20270,5313658880,2.8257,,1.547833e-04,124901
20280,5316280320,2.8115,,1.546682e-04,124833
20290,5318901760,2.8401,,1.545532e-04,124850
20300,5321523200,2.8240,,1.544382e-04,124875
20310,5324144640,2.8562,,1.543232e-04,124863
20320,5326766080,2.8153,,1.542082e-04,124887
20330,5329387520,2.8133,,1.540932e-04,124891
20340,5332008960,2.8280,,1.539783e-04,124866
20350,5334630400,2.8308,,1.538633e-04,125005
20360,5337251840,2.8386,,1.537483e-04,124919
20370,5339873280,2.8399,,1.536334e-04,124609
20380,5342494720,2.8394,,1.535184e-04,124349
20390,5345116160,2.8454,,1.534035e-04,124563
20400,5347737600,2.8499,,1.532886e-04,124515
20410,5350359040,2.8105,,1.531736e-04,125001
20420,5352980480,2.8096,,1.530587e-04,124790
20430,5355601920,2.7873,,1.529438e-04,124885
20440,5358223360,2.8471,,1.528289e-04,124895
20450,5360844800,2.8373,,1.527141e-04,124765
20460,5363466240,2.8454,,1.525992e-04,124721
20470,5366087680,2.7921,,1.524843e-04,125471
20480,5368709120,2.8345,,1.523695e-04,125503
20490,5371330560,2.8394,,1.522546e-04,125477
20500,5373952000,2.8193,,1.521398e-04,125443
20500,5373952000,,2.8289,1.521398e-04,
20510,5376573440,2.8160,,1.520249e-04,126766
20520,5379194880,2.8121,,1.519101e-04,124927
20530,5381816320,2.8160,,1.517953e-04,124789
20540,5384437760,2.7957,,1.516805e-04,124579
20550,5387059200,2.8292,,1.515657e-04,122848
20560,5389680640,2.8272,,1.514509e-04,124677
20570,5392302080,2.7973,,1.513362e-04,124628
20580,5394923520,2.8246,,1.512214e-04,124777
20590,5397544960,2.8343,,1.511067e-04,124740
20600,5400166400,2.8135,,1.509919e-04,124364
20610,5402787840,2.8378,,1.508772e-04,124606
20620,5405409280,2.7881,,1.507625e-04,124588
20630,5408030720,2.8357,,1.506478e-04,124859
20640,5410652160,2.8397,,1.505331e-04,124838
20650,5413273600,2.8369,,1.504184e-04,124745
20660,5415895040,2.8218,,1.503037e-04,124423
20670,5418516480,2.8245,,1.501890e-04,124802
20680,5421137920,2.8186,,1.500744e-04,125034
20690,5423759360,2.8203,,1.499597e-04,125003
20700,5426380800,2.8417,,1.498451e-04,124924
20710,5429002240,2.8096,,1.497305e-04,124758
20720,5431623680,2.8195,,1.496158e-04,125063
20730,5434245120,2.8221,,1.495012e-04,124924
20740,5436866560,2.8244,,1.493867e-04,125021
20750,5439488000,2.8113,,1.492721e-04,124757
20760,5442109440,2.8270,,1.491575e-04,124981
20770,5444730880,2.8245,,1.490430e-04,124916
20780,5447352320,2.8172,,1.489284e-04,124669
20790,5449973760,2.8115,,1.488139e-04,124384
20800,5452595200,2.8039,,1.486994e-04,124573
20810,5455216640,2.8192,,1.485849e-04,124286
20820,5457838080,2.8116,,1.484704e-04,124409
20830,5460459520,2.8332,,1.483559e-04,124476
20840,5463080960,2.8126,,1.482414e-04,124617
20850,5465702400,2.8227,,1.481269e-04,124132
20860,5468323840,2.8407,,1.480125e-04,124960
20870,5470945280,2.8228,,1.478981e-04,124910
20880,5473566720,2.8237,,1.477836e-04,124448
20890,5476188160,2.8065,,1.476692e-04,124319
20900,5478809600,2.8055,,1.475548e-04,124493
20910,5481431040,2.7980,,1.474404e-04,124723
20920,5484052480,2.8148,,1.473261e-04,123689
20930,5486673920,2.8349,,1.472117e-04,123689
20940,5489295360,2.8462,,1.470974e-04,124979
20950,5491916800,2.8335,,1.469830e-04,124937
20960,5494538240,2.8350,,1.468687e-04,124866
20970,5497159680,2.8106,,1.467544e-04,124856
20980,5499781120,2.8158,,1.466401e-04,124944
20990,5502402560,2.8089,,1.465258e-04,124764
21000,5505024000,2.8103,,1.464116e-04,124888
21000,5505024000,,2.8227,1.464116e-04,
21010,5507645440,2.8143,,1.462973e-04,127625
21020,5510266880,2.8354,,1.461831e-04,125809
21030,5512888320,2.8150,,1.460688e-04,125792
21040,5515509760,2.8176,,1.459546e-04,125360
21050,5518131200,2.8244,,1.458404e-04,125418
21060,5520752640,2.8155,,1.457263e-04,125299
21070,5523374080,2.8323,,1.456121e-04,125009
21080,5525995520,2.8336,,1.454979e-04,124851
21090,5528616960,2.8438,,1.453838e-04,124295
21100,5531238400,2.8111,,1.452697e-04,124525
21110,5533859840,2.8064,,1.451555e-04,124560
21120,5536481280,2.8325,,1.450415e-04,124820
21130,5539102720,2.8418,,1.449274e-04,124321
21140,5541724160,2.8120,,1.448133e-04,124547
21150,5544345600,2.8164,,1.446992e-04,124570
21160,5546967040,2.8016,,1.445852e-04,124694
21170,5549588480,2.8212,,1.444712e-04,124492
21180,5552209920,2.8237,,1.443572e-04,124756
21190,5554831360,2.8114,,1.442432e-04,124360
21200,5557452800,2.8029,,1.441292e-04,124868
21210,5560074240,2.8192,,1.440152e-04,124921
21220,5562695680,2.8058,,1.439013e-04,124820
21230,5565317120,2.8481,,1.437874e-04,124905
21240,5567938560,2.8192,,1.436734e-04,124839
21250,5570560000,2.8314,,1.435595e-04,124894
21260,5573181440,2.8263,,1.434456e-04,124279
21270,5575802880,2.8011,,1.433318e-04,124827
21280,5578424320,2.8273,,1.432179e-04,122162
21290,5581045760,2.8113,,1.431041e-04,125096
21300,5583667200,2.8045,,1.429903e-04,125343
21310,5586288640,2.8252,,1.428765e-04,124717
21320,5588910080,2.8141,,1.427627e-04,124643
21330,5591531520,2.8256,,1.426489e-04,124409
21340,5594152960,2.7912,,1.425351e-04,124703
21350,5596774400,2.8487,,1.424214e-04,124458
21360,5599395840,2.8295,,1.423077e-04,124816
21370,5602017280,2.8347,,1.421940e-04,124340
21380,5604638720,2.8220,,1.420803e-04,124797
21390,5607260160,2.8140,,1.419666e-04,124447
21400,5609881600,2.8141,,1.418529e-04,123689
21410,5612503040,2.8243,,1.417393e-04,124652
21420,5615124480,2.8135,,1.416257e-04,124826
21430,5617745920,2.8502,,1.415121e-04,125404
21440,5620367360,2.7990,,1.413985e-04,125361
21450,5622988800,2.8290,,1.412849e-04,125138
21460,5625610240,2.8110,,1.411713e-04,125205
21470,5628231680,2.8043,,1.410578e-04,125251
21480,5630853120,2.7990,,1.409443e-04,124859
21490,5633474560,2.8119,,1.408308e-04,124930
21500,5636096000,2.8039,,1.407173e-04,125118
21500,5636096000,,2.8166,1.407173e-04,
21510,5638717440,2.8088,,1.406038e-04,127421
21520,5641338880,2.8115,,1.404904e-04,126105
21530,5643960320,2.8157,,1.403769e-04,125468
21540,5646581760,2.8174,,1.402635e-04,125341
21550,5649203200,2.8123,,1.401501e-04,125302
21560,5651824640,2.8579,,1.400367e-04,125114
21570,5654446080,2.8259,,1.399234e-04,125178
21580,5657067520,2.8310,,1.398100e-04,125096
21590,5659688960,2.8175,,1.396967e-04,124973
21600,5662310400,2.8135,,1.395834e-04,125249
21610,5664931840,2.8060,,1.394701e-04,125013
21620,5667553280,2.8107,,1.393569e-04,125033
21630,5670174720,2.8049,,1.392436e-04,125291
21640,5672796160,2.8193,,1.391304e-04,124888
21650,5675417600,2.8371,,1.390172e-04,124898
21660,5678039040,2.8012,,1.389040e-04,125126
21670,5680660480,2.8103,,1.387908e-04,122092
21680,5683281920,2.8150,,1.386777e-04,125535
21690,5685903360,2.8402,,1.385645e-04,125521
21700,5688524800,2.8243,,1.384514e-04,125513
21710,5691146240,2.8402,,1.383383e-04,125205
21720,5693767680,2.8164,,1.382252e-04,125112
21730,5696389120,2.8252,,1.381122e-04,124739
21740,5699010560,2.8001,,1.379991e-04,124334
21750,5701632000,2.8041,,1.378861e-04,124789
21760,5704253440,2.7897,,1.377731e-04,124572
21770,5706874880,2.7993,,1.376601e-04,124641
21780,5709496320,2.8297,,1.375472e-04,124615
21790,5712117760,2.8188,,1.374343e-04,124371
21800,5714739200,2.8261,,1.373213e-04,124375
21810,5717360640,2.8017,,1.372084e-04,124707
21820,5719982080,2.7801,,1.370956e-04,125372
21830,5722603520,2.8285,,1.369827e-04,124966
21840,5725224960,2.7924,,1.368699e-04,124554
21850,5727846400,2.7917,,1.367570e-04,124932
21860,5730467840,2.8098,,1.366443e-04,124786
21870,5733089280,2.8037,,1.365315e-04,124854
21880,5735710720,2.7758,,1.364187e-04,124918
21890,5738332160,2.8158,,1.363060e-04,125133
21900,5740953600,2.8025,,1.361933e-04,124617
21910,5743575040,2.8045,,1.360806e-04,124836
21920,5746196480,2.8038,,1.359679e-04,124870
21930,5748817920,2.8090,,1.358553e-04,124813
21940,5751439360,2.8106,,1.357426e-04,124908
21950,5754060800,2.8162,,1.356300e-04,124838
21960,5756682240,2.8002,,1.355175e-04,124887
21970,5759303680,2.8409,,1.354049e-04,124911
21980,5761925120,2.8286,,1.352923e-04,124629
21990,5764546560,2.7993,,1.351798e-04,124465
22000,5767168000,2.8216,,1.350673e-04,124154
22000,5767168000,,2.8116,1.350673e-04,
22010,5769789440,2.8258,,1.349549e-04,126536
22020,5772410880,2.7817,,1.348424e-04,125527
22030,5775032320,2.7921,,1.347300e-04,125148
